Gene1,Gene2,EdgeWeight
AMH,AMH,0.09999999999991971
AMH,CBX2,0.458661553734825
AMH,CTNNB1,0.915237808190544
AMH,DHH,0.983687525597691
AMH,DKK1,0.9475032770452322
AMH,DMRT1,0.9477195240367868
AMH,FGF9,0.9766488943182556
AMH,FOXL2,0.9222282436654694
AMH,GATA4,0.4180084268251586
AMH,NR0B1,0.978960561190657
AMH,NR5A1,0.4527015698941613
AMH,PGD2,0.9814472743350962
AMH,RSPO1,0.9374757490913013
AMH,SOX9,0.9605952121637469
AMH,SRY,0.9323386962300032
AMH,UGR,0.4007765350464104
AMH,WNT4,0.9547115665771263
AMH,WT1mKTS,0.4565635060802261
AMH,WT1pKTS,0.4496573717081623
CBX2,AMH,0.5167143144221428
CBX2,CBX2,0.09999999999991971
CBX2,CTNNB1,0.49881525182164793
CBX2,DHH,0.5311542032800078
CBX2,DKK1,0.543725086860999
CBX2,DMRT1,0.5470238546137917
CBX2,FGF9,0.5213815207712267
CBX2,FOXL2,0.5124767703705068
CBX2,GATA4,0.7988791654283848
CBX2,NR0B1,0.48821647389055534
CBX2,NR5A1,0.8457106150440812
CBX2,PGD2,0.5254082839435068
CBX2,RSPO1,0.5040063884061594
CBX2,SOX9,0.5387628771037843
CBX2,SRY,0.49146385242171436
CBX2,UGR,0.7969755537659906
CBX2,WNT4,0.4957665819684869
CBX2,WT1mKTS,0.8089595188469955
CBX2,WT1pKTS,0.8108061769174341
CTNNB1,AMH,0.915523888705847
CTNNB1,CBX2,0.44577162552599653
CTNNB1,CTNNB1,0.09999999999991971
CTNNB1,DHH,0.9170254221797347
CTNNB1,DKK1,0.9564811370153412
CTNNB1,DMRT1,0.960915538043826
CTNNB1,FGF9,0.9272580471280957
CTNNB1,FOXL2,0.9847660181070574
CTNNB1,GATA4,0.4180221749048742
CTNNB1,NR0B1,0.9430052428427217
CTNNB1,NR5A1,0.48635332754822386
CTNNB1,PGD2,0.9215680626042911
CTNNB1,RSPO1,0.9897738062679489
CTNNB1,SOX9,0.9355309743732123
CTNNB1,SRY,0.9515120804788295
CTNNB1,UGR,0.4032975521765224
CTNNB1,WNT4,0.9774845270640364
CTNNB1,WT1mKTS,0.4736226274883611
CTNNB1,WT1pKTS,0.5182912302041202
DHH,AMH,0.9835844317725189
DHH,CBX2,0.47255666266628993
DHH,CTNNB1,0.9165995623227607
DHH,DHH,0.09999999999991971
DHH,DKK1,0.9545307217067701
DHH,DMRT1,0.9512341187957142
DHH,FGF9,0.9893763118197876
DHH,FOXL2,0.9143952321292963
DHH,GATA4,0.41873909415305566
DHH,NR0B1,0.9747133697626508
DHH,NR5A1,0.4428301393066763
DHH,PGD2,0.9842915513078145
DHH,RSPO1,0.9393390594037333
DHH,SOX9,0.9623768680365283
DHH,SRY,0.9445876057188723
DHH,UGR,0.385330253262145
DHH,WNT4,0.9584894453755424
DHH,WT1mKTS,0.42363971409080736
DHH,WT1pKTS,0.4572780143876522
DKK1,AMH,0.9474709123461781
DKK1,CBX2,0.4847411098849952
DKK1,CTNNB1,0.9564600042176602
DKK1,DHH,0.9546121181928948
DKK1,DKK1,0.09999999999991971
DKK1,DMRT1,0.9856582015833038
DKK1,FGF9,0.9536305468992745
DKK1,FOXL2,0.9409127038304175
DKK1,GATA4,0.4551253605853832
DKK1,NR0B1,0.9141061352850096
DKK1,NR5A1,0.42131757425815636
DKK1,PGD2,0.957983319762261
DKK1,RSPO1,0.916122783671051
DKK1,SOX9,0.9775047054044921
