Gene1,Gene2,EdgeWeight
AMH,AMH,0.09999999999991971
AMH,CBX2,0.45707569577976914
AMH,CTNNB1,0.915237808190544
AMH,DHH,0.983687525597691
AMH,DKK1,0.9475032770452322
AMH,DMRT1,0.9477195240367868
AMH,FGF9,0.9796827013802247
AMH,FOXL2,0.9131453672441191
AMH,GATA4,0.4144862019418182
AMH,NR0B1,0.978960561190657
AMH,NR5A1,0.45545660744649813
AMH,PGD2,0.9784134672731271
AMH,RSPO1,0.9311596861865858
AMH,SOX9,0.9605952121637469
AMH,SRY,0.9352360892778185
AMH,UGR,0.3889528808588235
AMH,WNT4,0.9532231385179978
AMH,WT1mKTS,0.4233059758628883
AMH,WT1pKTS,0.44622247086899686
CBX2,AMH,0.5151284564670869
CBX2,CBX2,0.09999999999991971
CBX2,CTNNB1,0.49881525182164793
CBX2,DHH,0.5311542032800078
CBX2,DKK1,0.543725086860999
CBX2,DMRT1,0.5470238546137917
CBX2,FGF9,0.534228442206969
CBX2,FOXL2,0.5258874738158035
CBX2,GATA4,0.8126386408304312
CBX2,NR0B1,0.49143281547236217
CBX2,NR5A1,0.8482636539197863
CBX2,PGD2,0.5176829362046109
CBX2,RSPO1,0.4961906925880518
CBX2,SOX9,0.5265710117367941
CBX2,SRY,0.49500629078089275
CBX2,UGR,0.7969755537659906
CBX2,WNT4,0.48900780202750166
CBX2,WT1mKTS,0.810066774164453
CBX2,WT1pKTS,0.819593048485761
CTNNB1,AMH,0.915523888705847
CTNNB1,CBX2,0.44577162552599653
CTNNB1,CTNNB1,0.09999999999991971
CTNNB1,DHH,0.9170254221797347
CTNNB1,DKK1,0.9564811370153412
CTNNB1,DMRT1,0.960915538043826
CTNNB1,FGF9,0.9272580471280957
CTNNB1,FOXL2,0.9847660181070574
CTNNB1,GATA4,0.41388015518564114
CTNNB1,NR0B1,0.9430052428427217
CTNNB1,NR5A1,0.48784019324345257
CTNNB1,PGD2,0.9246588207295295
CTNNB1,RSPO1,0.9897738062679489
CTNNB1,SOX9,0.9382591582919534
CTNNB1,SRY,0.9482313087428373
CTNNB1,UGR,0.39924773822933624
CTNNB1,WNT4,0.9803288201028565
CTNNB1,WT1mKTS,0.4568816094965159
CTNNB1,WT1pKTS,0.5169379073199634
DHH,AMH,0.9835844317725189
DHH,CBX2,0.47255666266628993
DHH,CTNNB1,0.9165995623227607
DHH,DHH,0.09999999999991971
DHH,DKK1,0.9514819195328315
DHH,DMRT1,0.9452648839810033
DHH,FGF9,0.9893763118197876
DHH,FOXL2,0.9143952321292963
DHH,GATA4,0.4460418965789589
DHH,NR0B1,0.9732267376733583
DHH,NR5A1,0.445905792387579
DHH,PGD2,0.9873226954029622
DHH,RSPO1,0.9377644400756214
DHH,SOX9,0.965312316719893
DHH,SRY,0.9440080414945599
DHH,UGR,0.3817878149029666
DHH,WNT4,0.9569955198764735
DHH,WT1mKTS,0.43537780900889994
DHH,WT1pKTS,0.4572780143876522
DKK1,AMH,0.9474709123461781
DKK1,CBX2,0.4847411098849952
DKK1,CTNNB1,0.9564600042176602
DKK1,DHH,0.9515633160189563
DKK1,DKK1,0.09999999999991971
DKK1,DMRT1,0.9856582015833038
DKK1,FGF9,0.9566793490732132
DKK1,FOXL2,0.9409127038304175
DKK1,GATA4,0.4148393165581978
DKK1,NR0B1,0.9065000325684294
DKK1,NR5A1,0.4181545712983902
DKK1,PGD2,0.957983319762261
DKK1,RSPO1,0.921582730208233
DKK1,SOX9,0.9686975302812353
DKK1,SRY,0.9808766388607257
DKK1,UGR,0.4282553116986638
DKK1,WNT4,0.938027172870427
DKK1,WT1mKTS,0.4438617364906223
DKK1,WT1pKTS,0.4786407389030909
DMRT1,AMH,0.9476855194599046
DMRT1,CBX2,0.4880104432104087
DMRT1,CTNNB1,0.9605170565109498
DMRT1,DHH,0.9453326669354011
DMRT1,DKK1,0.9856388363693258
DMRT1,DMRT1,0.09999999999991971
DMRT1,FGF9,0.952332256598085
DMRT1,FOXL2,0.9439528894900933
DMRT1,GATA4,0.45770336140983187
DMRT1,NR0B1,0.9114290374701449
DMRT1,NR5A1,0.4201807623840155
DMRT1,PGD2,0.9607532478574069
DMRT1,RSPO1,0.9196787217159311
DMRT1,SOX9,0.980706675425679
DMRT1,SRY,0.9868444738519276
DMRT1,UGR,0.4311978617893084
DMRT1,WNT4,0.944155039155844
DMRT1,WT1mKTS,0.48288429172504893
DMRT1,WT1pKTS,0.48615529132693325
FGF9,AMH,0.9798066839594077
FGF9,CBX2,0.47529376738445217
FGF9,CTNNB1,0.9272221886182536
FGF9,DHH,0.9895988401207141
FGF9,DKK1,0.9568170872466073
FGF9,DMRT1,0.952505522582957
FGF9,FGF9,0.09999999999991971
FGF9,FOXL2,0.9095639157823684
FGF9,GATA4,0.41446232332599753
FGF9,NR0B1,0.9653885101525246
FGF9,NR5A1,0.44654791677946737
FGF9,PGD2,0.9841866464812088
FGF9,RSPO1,0.9464163218694743
FGF9,SOX9,0.9753725617617501
FGF9,SRY,0.93756659815947
FGF9,UGR,0.39634475087252474
FGF9,WNT4,0.9629500007088427
FGF9,WT1mKTS,0.4519896742888468
FGF9,WT1pKTS,0.4578902611534799
FOXL2,AMH,0.9130956049423329
FOXL2,CBX2,0.4670928306222345
FOXL2,CTNNB1,0.9847110437405432
FOXL2,DHH,0.9144413892087935
FOXL2,DKK1,0.940875672043898
FOXL2,DMRT1,0.9439297266209877
FOXL2,FGF9,0.9095561960450133
FOXL2,FOXL2,0.09999999999991971
FOXL2,GATA4,0.4293118389635665
FOXL2,NR0B1,0.9379208814300943
FOXL2,NR5A1,0.4902754925725605
FOXL2,PGD2,0.9279175676113567
FOXL2,RSPO1,0.9746333696510802
FOXL2,SOX9,0.9292663587299642
FOXL2,SRY,0.9686150011826162
FOXL2,UGR,0.3849983930082464
FOXL2,WNT4,0.9443954328363017
FOXL2,WT1mKTS,0.422772838808139
FOXL2,WT1pKTS,0.5254007713135563
GATA4,AMH,0.47148744855571406
GATA4,CBX2,0.813824489734515
GATA4,CTNNB1,0.4658758910185334
GATA4,DHH,0.5036393597810493
GATA4,DKK1,0.47277722697314123
GATA4,DMRT1,0.5157784470105289
GATA4,FGF9,0.46959311878898824
GATA4,FOXL2,0.48715543969906416
GATA4,GATA4,0.09999999999991971
GATA4,NR0B1,0.4992693743446715
GATA4,NR5A1,0.7902847335944876
GATA4,PGD2,0.4716343793660541
GATA4,RSPO1,0.4695601532218053
GATA4,SOX9,0.5093314058005912
GATA4,SRY,0.49444879271909364
GATA4,UGR,0.7536826251796154
GATA4,WNT4,0.4909304559775212
GATA4,WT1mKTS,0.8989871532156344
GATA4,WT1pKTS,0.8012132215523629
NR0B1,AMH,0.9789262481977794
NR0B1,CBX2,0.4325961572489256
NR0B1,CTNNB1,0.9429010178795536
NR0B1,DHH,0.9762658463684883
NR0B1,DKK1,0.9064815839233367
NR0B1,DMRT1,0.9114266269142927
NR0B1,FGF9,0.9652297557642395
NR0B1,FOXL2,0.9379381010814476
NR0B1,GATA4,0.4414207946103651
NR0B1,NR0B1,0.09999999999991971
NR0B1,NR5A1,0.46775220049107563
NR0B1,PGD2,0.9726594600559293
NR0B1,RSPO1,0.960907594487804
NR0B1,SOX9,0.9305426331260002
NR0B1,SRY,0.9049409554621071
NR0B1,UGR,0.4274442326690047
NR0B1,WNT4,0.9731297024028253
NR0B1,WT1mKTS,0.42231734397975823
NR0B1,WT1pKTS,0.4699367079748035
NR5A1,AMH,0.5307743671288342
NR5A1,CBX2,0.8624217770343054
NR5A1,CTNNB1,0.5551204786820041
NR5A1,DHH,0.5187690760826177
NR5A1,DKK1,0.49435858707143027
NR5A1,DMRT1,0.49647094546611714
NR5A1,FGF9,0.5229093954474924
NR5A1,FOXL2,0.5633843601407792
NR5A1,GATA4,0.8033423456355949
NR5A1,NR0B1,0.54383984934405
NR5A1,NR5A1,0.09999999999991971
NR5A1,PGD2,0.5141401297607153
NR5A1,RSPO1,0.5711733758248823
NR5A1,SOX9,0.5447540727155896
NR5A1,SRY,0.5078254196798044
NR5A1,UGR,0.7198594275362269
NR5A1,WNT4,0.5307809049395347
NR5A1,WT1mKTS,0.7725947553948282
NR5A1,WT1pKTS,0.8543311616342062
PGD2,AMH,0.978285150502322
PGD2,CBX2,0.45865681309575523
PGD2,CTNNB1,0.9242423120943107
PGD2,DHH,0.987293393892541
PGD2,DKK1,0.9578690523755288
PGD2,DMRT1,0.9606537734439792
PGD2,FGF9,0.9841649299846033
PGD2,FOXL2,0.9278381211724062
PGD2,GATA4,0.4136279761120345
PGD2,NR0B1,0.9755462011741343
PGD2,NR5A1,0.43789169720146165
PGD2,PGD2,0.09999999999991971
PGD2,RSPO1,0.941116861751079
PGD2,SOX9,0.9746492965355775
PGD2,SRY,0.947860707070946
PGD2,UGR,0.3922158032728988
PGD2,WNT4,0.9566996204176593
PGD2,WT1mKTS,0.4594237566852583
PGD2,WT1pKTS,0.449710278823436
RSPO1,AMH,0.9312651061580117
RSPO1,CBX2,0.4398207842516808
RSPO1,CTNNB1,0.9896739610800991
RSPO1,DHH,0.9349894069426383
RSPO1,DKK1,0.9217441133942772
RSPO1,DMRT1,0.9198139426771321
RSPO1,FGF9,0.9464184061963491
RSPO1,FOXL2,0.9747723269369698
RSPO1,GATA4,0.4141944649333775
RSPO1,NR0B1,0.961047310834958
RSPO1,NR5A1,0.49756817041333784
RSPO1,PGD2,0.9413368717780609
RSPO1,RSPO1,0.09999999999991971
RSPO1,SOX9,0.9407726099858829
RSPO1,SRY,0.9248553252153023
RSPO1,UGR,0.4144156247588922
RSPO1,WNT4,0.9834900392184345
RSPO1,WT1mKTS,0.42322758891204443
RSPO1,WT1pKTS,0.5026935583260274
SOX9,AMH,0.9605329866834179
SOX9,CBX2,0.46793370410990237
SOX9,CTNNB1,0.9381783577162865
SOX9,DHH,0.9653672332825082
SOX9,DKK1,0.9686880297979792
SOX9,DMRT1,0.9807639974072608
SOX9,FGF9,0.9753369206079785
SOX9,FOXL2,0.9292302605346539
SOX9,GATA4,0.45411884352742526
SOX9,NR0B1,0.9306017626702493
SOX9,NR5A1,0.4688471952932087
SOX9,PGD2,0.9746287381637153
SOX9,RSPO1,0.9407412101296335
SOX9,SOX9,0.09999999999991971
SOX9,SRY,0.9595883758722377
SOX9,UGR,0.40762776629925757
SOX9,WNT4,0.963047922757059
SOX9,WT1mKTS,0.4509155524629742
SOX9,WT1pKTS,0.4719566412870014
SRY,AMH,0.9352551013492368
SRY,CBX2,0.4378218075603952
SRY,CTNNB1,0.9479243986483256
SRY,DHH,0.9441296256461758
SRY,DKK1,0.9809283305959697
SRY,DMRT1,0.9868921972867911
SRY,FGF9,0.9374579876988476
SRY,FOXL2,0.96866226025078
SRY,GATA4,0.4382867864825487
SRY,NR0B1,0.9049998169252437
SRY,NR5A1,0.43337787881476963
SRY,PGD2,0.9509732360261157
SRY,RSPO1,0.9247597684452086
SRY,SOX9,0.9597539533594674
SRY,SRY,0.09999999999991971
