Gene1,Gene2,EdgeWeight
AMH,CBX2,0.030361041629386593
AMH,CTNNB1,0.03226260730495322
AMH,DHH,0.6413753457423375
AMH,DKK1,0.19506242939125457
AMH,DMRT1,0.12883862396599632
AMH,FGF9,0.5952787734150178
AMH,FOXL2,0.06385690500328543
AMH,GATA4,0.11109725154044814
AMH,NR0B1,0.19148997814289315
AMH,NR5A1,0.07473741304336518
AMH,PGD2,0.48943508990209017
AMH,RSPO1,0.04188612042878656
AMH,SOX9,0.18499412069771867
AMH,SRY,0.06630648403913675
AMH,UGR,0.038027838995526475
AMH,WNT4,0.06718260179067435
AMH,WT1mKTS,0.035948185059321715
AMH,WT1pKTS,0.029235598305607718
CBX2,AMH,0.048491972768632347
CBX2,CTNNB1,0.36703329058643147
CBX2,DHH,0.06986840189608964
CBX2,DKK1,0.6757144762013516
CBX2,DMRT1,0.5324175235278421
CBX2,FGF9,0.07758229483003362
CBX2,FOXL2,0.0850137443578253
CBX2,GATA4,0.07504434630343595
CBX2,NR0B1,0.030584796072847392
CBX2,NR5A1,0.3388384692030895
CBX2,PGD2,0.04850008830020198
CBX2,RSPO1,0.3138948145610251
CBX2,SOX9,0.10356467872852516
CBX2,SRY,0.07343285481685038
CBX2,UGR,0.18022424115774244
CBX2,WNT4,0.024366583867038685
CBX2,WT1mKTS,0.05643723691323896
CBX2,WT1pKTS,0.05074999066893757
CTNNB1,AMH,0.044257452366077296
CTNNB1,CBX2,0.6321892400151979
CTNNB1,DHH,0.04768757461289987
CTNNB1,DKK1,0.0987718963337571
CTNNB1,DMRT1,0.09749820260508824
CTNNB1,FGF9,0.06314019770007981
CTNNB1,FOXL2,0.24182587900863953
CTNNB1,GATA4,0.06406390405068761
CTNNB1,NR0B1,0.11103396378731938
CTNNB1,NR5A1,0.3521660181616847
CTNNB1,PGD2,0.03814536635419401
CTNNB1,RSPO1,0.581415056814917
CTNNB1,SOX9,0.08474604696063093
CTNNB1,SRY,0.0934551983344562
CTNNB1,UGR,0.14740618897268837
CTNNB1,WNT4,0.35083752499279974
CTNNB1,WT1mKTS,0.0663741695889194
CTNNB1,WT1pKTS,0.21428524507560215
DHH,AMH,0.7332840519164489
DHH,CBX2,0.07035898638784889
DHH,CTNNB1,0.040264830036128935
DHH,DKK1,0.12092446257559829
DHH,DMRT1,0.11763315157523754
DHH,FGF9,0.8833643411044664
DHH,FOXL2,0.029530417973349522
DHH,GATA4,0.10247345989707839
DHH,NR0B1,0.17209642120169222
DHH,NR5A1,0.050375833688385774
DHH,PGD2,0.5592035361565214
DHH,RSPO1,0.04643582615005146
DHH,SOX9,0.2882076394747102
DHH,SRY,0.0708178335977955
DHH,UGR,0.029383011915157277
DHH,WNT4,0.10886831765644368
DHH,WT1mKTS,0.0478431930887667
DHH,WT1pKTS,0.0343224165239249
DKK1,AMH,0.14252202811460174
DKK1,CBX2,0.7866677437353662
DKK1,CTNNB1,0.11288184218091327
DKK1,DHH,0.18191317908256333
DKK1,DMRT1,0.6733397262747328
DKK1,FGF9,0.17307505962930692
DKK1,FOXL2,0.06285062440410585
DKK1,GATA4,0.10418765943590733
DKK1,NR0B1,0.04485943545842196
DKK1,NR5A1,0.04859142923681799
DKK1,PGD2,0.1449411964874499
DKK1,RSPO1,0.06158367755372798
DKK1,SOX9,0.14816890992926152
DKK1,SRY,0.18537841770552466
DKK1,UGR,0.2952431099258359
DKK1,WNT4,0.07794570973034698
DKK1,WT1mKTS,0.11526178088485065
DKK1,WT1pKTS,0.09281605011990753
DMRT1,AMH,0.13509609343368073
DMRT1,CBX2,0.583161084895846
DMRT1,CTNNB1,0.10523602032654404
DMRT1,DHH,0.17100694004122402
DMRT1,DKK1,0.8296639007969554
DMRT1,FGF9,0.21084703467781313
DMRT1,FOXL2,0.09445904580805406
DMRT1,GATA4,0.08156745878952167
DMRT1,NR0B1,0.03378198511772103
DMRT1,NR5A1,0.05700571931001622
DMRT1,PGD2,0.15487078276295052
DMRT1,RSPO1,0.06293735309707743
DMRT1,SOX9,0.16584074512122005
DMRT1,SRY,0.25263383147505525
DMRT1,UGR,0.3379944375679046
DMRT1,WNT4,0.1194979147065746
DMRT1,WT1mKTS,0.10176333974228563
DMRT1,WT1pKTS,0.07295507754944161
FGF9,AMH,0.5348778486672658
FGF9,CBX2,0.055268660071975485
FGF9,CTNNB1,0.04509734453211405
FGF9,DHH,0.7311860865142259
FGF9,DKK1,0.11262577462926403
FGF9,DMRT1,0.11588078199375229
FGF9,FOXL2,0.02608808795678875
FGF9,GATA4,0.09980520350204052
FGF9,NR0B1,0.13116289119219215
FGF9,NR5A1,0.07054680067152178
FGF9,PGD2,0.4016207680086775
FGF9,RSPO1,0.06525359900044633
FGF9,SOX9,0.16095614733015934
FGF9,SRY,0.09264215107761745
FGF9,UGR,0.045955845706609044
FGF9,WNT4,0.100859081904983
FGF9,WT1mKTS,0.1538348333313332
FGF9,WT1pKTS,0.0383995285588775
FOXL2,AMH,0.06734016787259604
FOXL2,CBX2,0.1060041609820984
FOXL2,CTNNB1,0.14934167979531793
FOXL2,DHH,0.057352585937565294
FOXL2,DKK1,0.08030730580276128
FOXL2,DMRT1,0.08579031282797803
FOXL2,FGF9,0.03759265807548718
FOXL2,GATA4,0.05592280527509541
FOXL2,NR0B1,0.05201684389560624
FOXL2,NR5A1,0.23829184595986336
FOXL2,PGD2,0.05654325265081303
FOXL2,RSPO1,0.1425007217490149
FOXL2,SOX9,0.06037318018487993
FOXL2,SRY,0.18705704500550566
FOXL2,UGR,0.04550876086715319
FOXL2,WNT4,0.0939317301046939
FOXL2,WT1mKTS,0.06760351334412747
FOXL2,WT1pKTS,0.9999999999951609
GATA4,AMH,0.06413557563020576
GATA4,CBX2,0.0662227977241185
GATA4,CTNNB1,0.05422694794336019
GATA4,DHH,0.08049351671588342
GATA4,DKK1,0.0751324400880173
GATA4,DMRT1,0.11321077499408785
GATA4,FGF9,0.08947313790968602
GATA4,FOXL2,0.0644399022118842
GATA4,NR0B1,0.0819776166258601
GATA4,NR5A1,0.080036989385777
GATA4,PGD2,0.07947283851602663
GATA4,RSPO1,0.024513921404838525
GATA4,SOX9,0.08587299457110621
GATA4,SRY,0.07330662642795166
GATA4,UGR,0.1125438944745171
GATA4,WNT4,0.08734345196688433
GATA4,WT1mKTS,0.3946732768649306
GATA4,WT1pKTS,0.3341762574409512
NR0B1,AMH,0.20086316324553022
NR0B1,CBX2,0.04435862869364695
NR0B1,CTNNB1,0.11263355788734573
NR0B1,DHH,0.16582155623630956
NR0B1,DKK1,0.03585729578379015
NR0B1,DMRT1,0.04537091643049302
NR0B1,FGF9,0.14634880772376252
NR0B1,FOXL2,0.040862467087580207
NR0B1,GATA4,0.05537224936987826
NR0B1,NR5A1,0.13311873655702794
NR0B1,PGD2,0.13474397428203688
NR0B1,RSPO1,0.18348605757125352
NR0B1,SOX9,0.04439463629250597
NR0B1,SRY,0.09497395576097475
NR0B1,UGR,0.6713595670413031
NR0B1,WNT4,0.5272942738344851
NR0B1,WT1mKTS,0.026817185318622462
NR0B1,WT1pKTS,0.04152744999649379
NR5A1,AMH,0.08578120469285383
NR5A1,CBX2,0.3204528863889715
NR5A1,CTNNB1,0.2470133039315127
NR5A1,DHH,0.0579911448671742
NR5A1,DKK1,0.050668092789991674
