Gene1,Gene2,EdgeWeight
SRY,AMH,0.04175030942460482
PGD2,AMH,0.3398490656821233
DKK1,AMH,0.06173741374160261
UGR,AMH,0.028586988737896505
SOX9,AMH,0.09909658074466857
CBX2,AMH,0.036379267108937546
DHH,AMH,0.3151153883433545
DMRT1,AMH,0.05783753358847204
WT1pKTS,AMH,0.018551966667005558
NR5A1,AMH,0.04968471719663185
FGF9,AMH,0.7034506089167643
CTNNB1,AMH,0.02453471285563518
NR0B1,AMH,0.13250171125628463
FOXL2,AMH,0.02811783533495345
RSPO1,AMH,0.0437646216505631
GATA4,AMH,0.007229329793772663
WNT4,AMH,0.06307948381559103
WT1mKTS,AMH,0.036848780490208934
AMH,SRY,0.043418868818435354
PGD2,SRY,0.052822210753494976
DKK1,SRY,0.34684434505804657
UGR,SRY,0.16283118575375258
SOX9,SRY,0.0985231208240168
CBX2,SRY,0.043546944655226585
DHH,SRY,0.05650606350503513
DMRT1,SRY,0.6099345991908816
WT1pKTS,SRY,0.13823578256222388
NR5A1,SRY,0.055866617214848015
FGF9,SRY,0.0506912338071388
CTNNB1,SRY,0.10970689251164979
NR0B1,SRY,0.02991758209330796
FOXL2,SRY,0.11468348312666185
RSPO1,SRY,0.038813397998651085
GATA4,SRY,0.03604111309580296
WNT4,SRY,0.046200340241757204
WT1mKTS,SRY,0.04446587700840609
AMH,PGD2,0.26305539884474144
SRY,PGD2,0.05024149086392659
DKK1,PGD2,0.07094514632755107
UGR,PGD2,0.0246836029549981
SOX9,PGD2,0.11239247248122868
CBX2,PGD2,0.044146227550445186
DHH,PGD2,0.4063378067483045
DMRT1,PGD2,0.06398988357364269
WT1pKTS,PGD2,0.022003117477808073
NR5A1,PGD2,0.04404287123106026
FGF9,PGD2,0.7227472184791376
CTNNB1,PGD2,0.030660756585827568
NR0B1,PGD2,0.09959157055204831
FOXL2,PGD2,0.030607042874356602
RSPO1,PGD2,0.049742047621206584
GATA4,PGD2,0.007493962786295167
WNT4,PGD2,0.07298766262073442
WT1mKTS,PGD2,0.03204640663535112
AMH,DKK1,0.06555022736991195
SRY,DKK1,0.19307155635160095
PGD2,DKK1,0.08032519827143071
UGR,DKK1,0.058775820054783455
SOX9,DKK1,0.1888552536167274
CBX2,DKK1,0.07475765266575533
DHH,DKK1,0.07227043645653257
DMRT1,DKK1,0.9805547303113014
WT1pKTS,DKK1,0.05847756424374128
NR5A1,DKK1,0.016847758099631304
FGF9,DKK1,0.07156930312811796
CTNNB1,DKK1,0.08760882067857552
NR0B1,DKK1,0.021468306036615516
FOXL2,DKK1,0.052606288735726495
RSPO1,DKK1,0.026339939772793163
GATA4,DKK1,0.046908858803490126
WNT4,DKK1,0.0598621647857181
WT1mKTS,DKK1,0.028792698150928553
AMH,UGR,0.03236408227974294
SRY,UGR,0.40190337606580173
PGD2,UGR,0.027439013566908046
DKK1,UGR,0.06879429385225094
SOX9,UGR,0.0450908980773744
CBX2,UGR,0.5835127471948963
DHH,UGR,0.016216455031223057
DMRT1,UGR,0.0700097906925863
WT1pKTS,UGR,0.008187846785996721
NR5A1,UGR,0.02239284944049797
FGF9,UGR,0.02613861817592544
CTNNB1,UGR,0.0590620138533931
NR0B1,UGR,0.14601361723440232
FOXL2,UGR,0.013009307171096407
RSPO1,UGR,0.0662214985486587
GATA4,UGR,0.08714168742327841
WNT4,UGR,0.14590900873660861
WT1mKTS,UGR,0.06826022812114886
AMH,SOX9,0.15332167714338835
SRY,SOX9,0.07870373028514659
PGD2,SOX9,0.4565192857786799
DKK1,SOX9,0.16035560615865757
UGR,SOX9,0.04249179898883062
CBX2,SOX9,0.05674300354817045
DHH,SOX9,0.3503177406516844
DMRT1,SOX9,0.1403064380470766
WT1pKTS,SOX9,0.03949489588206306
NR5A1,SOX9,0.1670285394648923
FGF9,SOX9,0.24627547066339095
CTNNB1,SOX9,0.04677230342165045
NR0B1,SOX9,0.041320759890000856
FOXL2,SOX9,0.03686003231603539
RSPO1,SOX9,0.07746182098339474
GATA4,SOX9,0.0593481975981217
WNT4,SOX9,0.0932717976955358
WT1mKTS,SOX9,0.014505529197554578
AMH,CBX2,0.042196193343276595
SRY,CBX2,0.11176766568787094
PGD2,CBX2,0.05121252588491704
DKK1,CBX2,0.13185928696782837
UGR,CBX2,0.6559282312464392
SOX9,CBX2,0.07419125009588821
DHH,CBX2,0.05760243735696522
DMRT1,CBX2,0.13347601299526252
WT1pKTS,CBX2,0.046242909468969515
NR5A1,CBX2,0.18408246116043894
FGF9,CBX2,0.04908840162582563
CTNNB1,CBX2,0.06665666480256405
NR0B1,CBX2,0.01471959652058435
FOXL2,CBX2,0.04726008165686146
RSPO1,CBX2,0.08580420048954077
GATA4,CBX2,0.05654455088907096
WNT4,CBX2,0.028347810004199264
WT1mKTS,CBX2,0.05650010027079389
AMH,DHH,0.2624151703287503
SRY,DHH,0.05368172916492672
PGD2,DHH,0.49011110807094327
DKK1,DHH,0.06766866273578642
UGR,DHH,0.012063582035773847
SOX9,DHH,0.10745128278975764
CBX2,DHH,0.050791014825408265
DMRT1,DHH,0.060420977019164136
WT1pKTS,DHH,0.026652487361725527
NR5A1,DHH,0.03692424467224786
FGF9,DHH,0.6411840933296082
CTNNB1,DHH,0.02746585108398458
NR0B1,DHH,0.10426494645138883
FOXL2,DHH,0.02161621532910533
RSPO1,DHH,0.04659138453937925
GATA4,DHH,0.0074897578344512335
WNT4,DHH,0.06927941132465973
WT1mKTS,DHH,0.0016136575024253848
AMH,DMRT1,0.06045422456095383
SRY,DMRT1,0.18188581684100566
PGD2,DMRT1,0.07201596928704422
DKK1,DMRT1,0.9999999999990168
UGR,DMRT1,0.06455463321520662
SOX9,DMRT1,0.19258891005489953
CBX2,DMRT1,0.07864344229284219
DHH,DMRT1,0.06770623717088561
WT1pKTS,DMRT1,0.05610380313075547
NR5A1,DMRT1,0.013263805894757816
FGF9,DMRT1,0.07481189873926256
CTNNB1,DMRT1,0.09079019546381066
NR0B1,DMRT1,0.012897234829096464
FOXL2,DMRT1,0.0482268871530052
RSPO1,DMRT1,0.029287395576161775
GATA4,DMRT1,0.008384960058949552
WNT4,DMRT1,0.05554896688813607
WT1mKTS,DMRT1,0.0648518803822861
AMH,WT1pKTS,0.022888213836404245
SRY,WT1pKTS,0.12277552951951681
PGD2,WT1pKTS,0.026201649566307463
DKK1,WT1pKTS,0.06532603527130823
UGR,WT1pKTS,0.012324147121944214
SOX9,WT1pKTS,0.04330789102682061
CBX2,WT1pKTS,0.025615744320964962
DHH,WT1pKTS,0.03122751482236944
DMRT1,WT1pKTS,0.05785704012424546
NR5A1,WT1pKTS,0.11742652648923055
FGF9,WT1pKTS,0.01952141033946604
CTNNB1,WT1pKTS,0.22033591567995792
NR0B1,WT1pKTS,0.044734638849034336
FOXL2,WT1pKTS,0.9379905254066112
RSPO1,WT1pKTS,0.10581996527483997
GATA4,WT1pKTS,0.06351442537674334
WNT4,WT1pKTS,0.0471167524892528
WT1mKTS,WT1pKTS,0.07736182324639919
AMH,NR5A1,0.05687843979359047
SRY,NR5A1,0.04222844150392166
PGD2,NR5A1,0.05446369311817985
DKK1,NR5A1,0.03717295614682577
UGR,NR5A1,0.02287156816300945
SOX9,NR5A1,0.14212289617911103
CBX2,NR5A1,0.1119984622573271
DHH,NR5A1,0.04740317593761035
DMRT1,NR5A1,0.04527577244420131
WT1pKTS,NR5A1,0.12170272006727179
FGF9,NR5A1,0.050128219968092205
CTNNB1,NR5A1,0.17892438189354942
NR0B1,NR5A1,0.10230573299978378
FOXL2,NR5A1,0.14914188882234364
RSPO1,NR5A1,0.7445148108128465
GATA4,NR5A1,0.034439879458540004
WNT4,NR5A1,0.06680444425684484
WT1mKTS,NR5A1,0.009182445945606028
AMH,FGF9,0.27806797668387495
SRY,FGF9,0.04651050600382077
PGD2,FGF9,0.7225942475050121
DKK1,FGF9,0.06454419837648791
UGR,FGF9,0.020433451034224233
SOX9,FGF9,0.11416708746100548
CBX2,FGF9,0.042277954831328256
DHH,FGF9,0.3920520219508929
DMRT1,FGF9,0.0682413216154345
WT1pKTS,FGF9,0.014487236303313245
NR5A1,FGF9,0.04022007828015185
CTNNB1,FGF9,0.03500607205764
NR0B1,FGF9,0.08992696753111078
FOXL2,FGF9,0.017793311250422272
RSPO1,FGF9,0.05280703831702242
GATA4,FGF9,0.0074219714658056045
WNT4,FGF9,0.06620077857108411
WT1mKTS,FGF9,0.0010262591252648212
AMH,CTNNB1,0.02550231960819783
SRY,CTNNB1,0.09241866294641476
PGD2,CTNNB1,0.030582058179981858
DKK1,CTNNB1,0.11995076385078879
UGR,CTNNB1,0.03446303641558078
SOX9,CTNNB1,0.045216130679690235
CBX2,CTNNB1,0.024615743208527153
DHH,CTNNB1,0.0283172472138609
DMRT1,CTNNB1,0.13127798596770512
WT1pKTS,CTNNB1,0.1879828252495673
NR5A1,CTNNB1,0.11023860480816006
FGF9,CTNNB1,0.03474894107275278
NR0B1,CTNNB1,0.05168091163987955
FOXL2,CTNNB1,0.727748075388729
RSPO1,CTNNB1,0.34610447128047506
GATA4,CTNNB1,0.007764270886951364
WNT4,CTNNB1,0.10518735258014135
WT1mKTS,CTNNB1,0.05575192794488479
AMH,NR0B1,0.4398918961856194
SRY,NR0B1,0.06169045264027305
PGD2,NR0B1,0.17267794857060872
DKK1,NR0B1,0.028238104022542777
UGR,NR0B1,0.3108199829428953
SOX9,NR0B1,0.046061602691754716
CBX2,NR0B1,0.04466237312387449
DHH,NR0B1,0.17050029462220537
DMRT1,NR0B1,0.020644785665473935
WT1pKTS,NR0B1,0.045243737397804115
NR5A1,NR0B1,0.07824918619158816
FGF9,NR0B1,0.16269153117958018
CTNNB1,NR0B1,0.05562145086218642
FOXL2,NR0B1,0.04813693778785536
RSPO1,NR0B1,0.09026315298510813
GATA4,NR0B1,0.04751561009321595
WNT4,NR0B1,0.19650648426700426
WT1mKTS,NR0B1,0.024063555562025815
AMH,FOXL2,0.02762501285917545
SRY,FOXL2,0.10602682019383003
PGD2,FOXL2,0.031244184079849923
DKK1,FOXL2,0.0542355130658206
UGR,FOXL2,0.011285849042003143
SOX9,FOXL2,0.03689844712946234
CBX2,FOXL2,0.035010583438040664
DHH,FOXL2,0.021902163292022693
DMRT1,FOXL2,0.05214428758075418
WT1pKTS,FOXL2,0.9417624628117593
NR5A1,FOXL2,0.1223734387258554
FGF9,FOXL2,0.018107281823956014
CTNNB1,FOXL2,0.27111046207930356
NR0B1,FOXL2,0.0446163679682959
RSPO1,FOXL2,0.1305457780170744
GATA4,FOXL2,0.00884571593256004
WNT4,FOXL2,0.05804611016518196
WT1mKTS,FOXL2,0.0017028138402822466
AMH,RSPO1,0.0444268385351537
SRY,RSPO1,0.036928317173393864
PGD2,RSPO1,0.050725794077865885
DKK1,RSPO1,0.03478425326709125
UGR,RSPO1,0.04059581393812936
SOX9,RSPO1,0.06173538578216495
CBX2,RSPO1,0.03316045855265473
DHH,RSPO1,0.0473820921227711
DMRT1,RSPO1,0.04081836047979104
WT1pKTS,RSPO1,0.09400380054860558
NR5A1,RSPO1,0.29025600342874813
FGF9,RSPO1,0.053745078105491076
CTNNB1,RSPO1,0.7935434151002714
NR0B1,RSPO1,0.07370924179693633
FOXL2,RSPO1,0.13230520843600513
GATA4,RSPO1,0.007831747837724012
WNT4,RSPO1,0.2424551594015964
WT1mKTS,RSPO1,0.024914413413061318
AMH,GATA4,0.0643277703029393
SRY,GATA4,0.0898968615572498
PGD2,GATA4,0.06318499308462006
DKK1,GATA4,0.10135904730414433
UGR,GATA4,0.14328308497980863
SOX9,GATA4,0.11248757825151282
CBX2,GATA4,0.11128205267788556
DHH,GATA4,0.0648277363002822
DMRT1,GATA4,0.06247843845107458
WT1pKTS,GATA4,0.11923657023577318
NR5A1,GATA4,0.08831186653141207
FGF9,GATA4,0.06068825978256175
