Gene1,Gene2,EdgeWeight
AMH,AMH,0.09999999999991971
AMH,CBX2,0.2630943217791415
AMH,CTNNB1,0.217632302889868
AMH,DHH,0.44333458847293616
AMH,DKK1,0.26984221616438486
AMH,DMRT1,0.32131766152619906
AMH,FGF9,0.40947207529870294
AMH,FOXL2,0.19661783223432294
AMH,GATA4,0.2777991112047718
AMH,NR0B1,0.39941718245613234
AMH,NR5A1,0.3064207097821706
AMH,PGD2,0.41969755701331707
AMH,RSPO1,0.2555970908597784
AMH,SOX9,0.3316228817987146
AMH,SRY,0.2539689725192306
AMH,UGR,0.3094904181616965
AMH,WNT4,0.2764725280834335
AMH,WT1mKTS,0.24738335545178544
AMH,WT1pKTS,0.2694465354510456
CBX2,AMH,0.2959801262057718
CBX2,CBX2,0.09999999999991971
CBX2,CTNNB1,0.3182935120613887
CBX2,DHH,0.3257266127806917
CBX2,DKK1,0.34692933903966466
CBX2,DMRT1,0.3698160360200483
CBX2,FGF9,0.3384906308839614
CBX2,FOXL2,0.332342743711806
CBX2,GATA4,0.3222343081596578
CBX2,NR0B1,0.2803874879357626
CBX2,NR5A1,0.38292527858868275
CBX2,PGD2,0.3082585622921739
CBX2,RSPO1,0.3204148685898804
CBX2,SOX9,0.2836626792448902
CBX2,SRY,0.2924980618277339
CBX2,UGR,0.4302911332223088
CBX2,WNT4,0.2889012280014672
CBX2,WT1mKTS,0.2866687867784991
CBX2,WT1pKTS,0.367973635900515
CTNNB1,AMH,0.3057267824782957
CTNNB1,CBX2,0.396497762215817
CTNNB1,CTNNB1,0.09999999999991971
CTNNB1,DHH,0.2569937814463071
CTNNB1,DKK1,0.5220363830118377
CTNNB1,DMRT1,0.49104405014560404
CTNNB1,FGF9,0.24563192075427726
CTNNB1,FOXL2,0.5006966195525487
CTNNB1,GATA4,0.2593487481593552
CTNNB1,NR0B1,0.3050395335275288
CTNNB1,NR5A1,0.384541586078886
CTNNB1,PGD2,0.32185012143807007
CTNNB1,RSPO1,0.5384689850129865
CTNNB1,SOX9,0.35584566312494276
CTNNB1,SRY,0.360441155515181
CTNNB1,UGR,0.35067766116960897
CTNNB1,WNT4,0.353834682037249
CTNNB1,WT1mKTS,0.3002193239947016
CTNNB1,WT1pKTS,0.3541235664481498
DHH,AMH,0.3932953013446522
DHH,CBX2,0.2593155676623249
DHH,CTNNB1,0.24913193125584432
DHH,DHH,0.09999999999991971
DHH,DKK1,0.28155312375464725
DHH,DMRT1,0.2941695549345228
