Gene1,Gene2,EdgeWeight
AMH,AMH,0.09999999999991804
AMH,CBX2,0.4555540503412307
AMH,CTNNB1,0.9136233490527355
AMH,DHH,0.9834412158265864
AMH,DKK1,0.9480907304070454
AMH,DMRT1,0.9467193705665354
AMH,FGF9,0.9762738367669103
AMH,FOXL2,0.9206680002640152
AMH,GATA4,0.41392597971311484
AMH,NR0B1,0.978601315604269
AMH,NR5A1,0.4515827917078332
AMH,PGD2,0.9811356878341602
AMH,RSPO1,0.9362326780307602
AMH,SOX9,0.9599746564013815
AMH,SRY,0.9310278872941217
AMH,UGR,0.39924324487878404
AMH,WNT4,0.9538417426573982
AMH,WT1mKTS,0.4551822267400144
AMH,WT1pKTS,0.4504801892971257
CBX2,AMH,0.5136068110285485
CBX2,CBX2,0.09999999999991804
CBX2,CTNNB1,0.4913388955168939
CBX2,DHH,0.5300465358398958
CBX2,DKK1,0.542863192818873
CBX2,DMRT1,0.5462452951197007
CBX2,FGF9,0.5201151351766322
CBX2,FOXL2,0.5109742218105013
CBX2,GATA4,0.8063277491029526
CBX2,NR0B1,0.4894997984334608
CBX2,NR5A1,0.8446840349505239
CBX2,PGD2,0.5227182997591919
CBX2,RSPO1,0.49835685522134343
CBX2,SOX9,0.5377641765596065
CBX2,SRY,0.48624720389940634
CBX2,UGR,0.7968505345822077
CBX2,WNT4,0.4939076771849382
CBX2,WT1mKTS,0.8045459517244882
CBX2,WT1pKTS,0.8165958481758253
CTNNB1,AMH,0.9139094295680384
CTNNB1,CBX2,0.4382952692212425
CTNNB1,CTNNB1,0.09999999999991804
CTNNB1,DHH,0.9154651787782805
CTNNB1,DKK1,0.9558041125473058
CTNNB1,DMRT1,0.9602949822814606
CTNNB1,FGF9,0.9258224794608317
CTNNB1,FOXL2,0.9845159797394933
CTNNB1,GATA4,0.41393972779283045
CTNNB1,NR0B1,0.9418864646563936
CTNNB1,NR5A1,0.48592496093186865
CTNNB1,PGD2,0.9200678323989149
CTNNB1,RSPO1,0.9896487870841659
CTNNB1,SOX9,0.9342879033126712
CTNNB1,SRY,0.9507108944203706
CTNNB1,UGR,0.40321170094585884
CTNNB1,WNT4,0.9771134343838483
CTNNB1,WT1mKTS,0.47259159125035083
CTNNB1,WT1pKTS,0.5179796437031842
DHH,AMH,0.9833381220014142
DHH,CBX2,0.47144899522617784
DHH,CTNNB1,0.9150393189213065
DHH,DHH,0.09999999999991804
DHH,DKK1,0.9537193721872668
