Gene1,Gene2,EdgeWeight
AMH,CBX2,0.03762760037067965
AMH,CTNNB1,0.03084544306645269
AMH,DHH,0.6427280961183011
AMH,DKK1,0.19501833619308045
AMH,DMRT1,0.1317838680575532
AMH,FGF9,0.5979691765554211
AMH,FOXL2,0.05925260605232048
AMH,GATA4,0.10891032275192365
AMH,NR0B1,0.19267686324904248
AMH,NR5A1,0.07603684974132045
AMH,PGD2,0.4906556829476155
AMH,RSPO1,0.03765992883914025
AMH,SOX9,0.18558918374375605
AMH,SRY,0.0687266493809545
AMH,UGR,0.03211427346185077
AMH,WNT4,0.06727300392116949
AMH,WT1mKTS,0.0358893796671605
AMH,WT1pKTS,0.019417104275369287
CBX2,AMH,0.05575853150992541
CBX2,CTNNB1,0.3696935849764323
CBX2,DHH,0.07787990233161529
CBX2,DKK1,0.6758209329267584
CBX2,DMRT1,0.5326926969066418
CBX2,FGF9,0.07719116602604151
CBX2,FOXL2,0.08864445874720653
CBX2,GATA4,0.07612096182870544
CBX2,NR0B1,0.03196376844148617
CBX2,NR5A1,0.3372591050006517
CBX2,PGD2,0.043367105357304925
CBX2,RSPO1,0.31214117339219916
CBX2,SOX9,0.09420569735532885
CBX2,SRY,0.073129623306299
CBX2,UGR,0.1818225528580727
CBX2,WNT4,0.01872716413342389
CBX2,WT1mKTS,0.05565009014694154
CBX2,WT1pKTS,0.04362916599098692
CTNNB1,AMH,0.042840288127576766
CTNNB1,CBX2,0.6348495344051988
CTNNB1,DHH,0.04638017394562663
CTNNB1,DKK1,0.09925263451373686
CTNNB1,DMRT1,0.09809326565112564
CTNNB1,FGF9,0.06529393386411986
CTNNB1,FOXL2,0.24317108057883957
CTNNB1,GATA4,0.0618539621055998
CTNNB1,NR0B1,0.11062034049619704
CTNNB1,NR5A1,0.34956292030280056
CTNNB1,PGD2,0.03709038047919937
CTNNB1,RSPO1,0.5830133685152473
CTNNB1,SOX9,0.08711515287162654
CTNNB1,SRY,0.09354560046495133
CTNNB1,UGR,0.1418205673222249
CTNNB1,WNT4,0.3520581180383251
CTNNB1,WT1mKTS,0.03996481516406203
CTNNB1,WT1pKTS,0.2153853636761781
DHH,AMH,0.7346368022924125
DHH,CBX2,0.07837048682337454
DHH,CTNNB1,0.0389574293688557
DHH,DKK1,0.12100411349514739
DHH,DMRT1,0.11421751887230511
DHH,FGF9,0.8849626528047966
DHH,FOXL2,0.02017019669731633
DHH,GATA4,0.1289406389573339
DHH,NR0B1,0.17493652213124894
DHH,NR5A1,0.05317455875162492
DHH,PGD2,0.5606771265380853
DHH,RSPO1,0.045756146679209984
DHH,SOX9,0.2824506179015934
DHH,SRY,0.07407154469090911
DHH,UGR,0.03317157506346223
DHH,WNT4,0.10594416311268592
DHH,WT1mKTS,0.07253620141319064
DHH,WT1pKTS,0.033116478578156416
DKK1,AMH,0.14247793491642763
DKK1,CBX2,0.786774200460773
DKK1,CTNNB1,0.11336258036089303
DKK1,DHH,0.18199283000211242
DKK1,DMRT1,0.674938037975063
DKK1,FGF9,0.17328384729554583
DKK1,FOXL2,0.06782599435844029
DKK1,GATA4,0.06616617420448755
DKK1,NR0B1,0.04294737381832487
DKK1,NR5A1,0.04664619911532556
DKK1,PGD2,0.1484094840033363
DKK1,RSPO1,0.06346674021910256
DKK1,SOX9,0.149016461406965
DKK1,SRY,0.18672361927572473
DKK1,UGR,0.29512212133121896
DKK1,WNT4,0.07739600323690668
DKK1,WT1mKTS,0.0822287765909053
DKK1,WT1pKTS,0.09254366906110303
DMRT1,AMH,0.13804133752523762
DMRT1,CBX2,0.5834362582746456
DMRT1,CTNNB1,0.10583108337258143
DMRT1,DHH,0.1675913073382916
DMRT1,DKK1,0.8312622124972856
DMRT1,FGF9,0.2109374368083083
DMRT1,FOXL2,0.08761778924868956
DMRT1,GATA4,0.08477057489990471
DMRT1,NR0B1,0.036328157627086646
DMRT1,NR5A1,0.05519446308669468
DMRT1,PGD2,0.1620073432594036
DMRT1,RSPO1,0.0615201888585769
DMRT1,SOX9,0.1671934954971836
DMRT1,SRY,0.25410742185661916
DMRT1,UGR,0.3395123640129674
DMRT1,WNT4,0.11215923334672448
DMRT1,WT1mKTS,0.10582472969120846
DMRT1,WT1pKTS,0.08282498982453036
FGF9,AMH,0.5343716284070021
FGF9,CBX2,0.05487753126798338
FGF9,CTNNB1,0.04725108069615411
FGF9,DHH,0.7327843982145561
FGF9,DKK1,0.11283456229550294
FGF9,DMRT1,0.11597118412424742
FGF9,FOXL2,0.024142857835296322
FGF9,GATA4,0.0975952615569527
FGF9,NR0B1,0.13187753701841792
FGF9,NR5A1,0.0616953888420966
FGF9,PGD2,0.4029659695788776
FGF9,RSPO1,0.06155248616053916
FGF9,SOX9,0.1619237578211034
FGF9,SRY,0.09209244458417716
FGF9,UGR,0.04024524094510221
FGF9,WNT4,0.10457770059512086
FGF9,WT1mKTS,0.1615770122524489
FGF9,WT1pKTS,0.03324343637237698
FOXL2,AMH,0.0627358689216311
FOXL2,CBX2,0.10963487537147962
FOXL2,CTNNB1,0.15068688136551797
FOXL2,DHH,0.0479923646615321
FOXL2,DKK1,0.08202732264795842
FOXL2,DMRT1,0.07894905626861352
FOXL2,FGF9,0.035647427953994754
FOXL2,GATA4,0.0543171601732864
FOXL2,NR0B1,0.05299875365763079
FOXL2,NR5A1,0.2411599178928199
FOXL2,PGD2,0.05537600005731212
FOXL2,RSPO1,0.14333970305895455
FOXL2,SOX9,0.059419871154497
FOXL2,SRY,0.19102437809427014
FOXL2,UGR,0.043446653753799795
FOXL2,WNT4,0.09361933947303425
FOXL2,WT1mKTS,0.05037500037820663
FOXL2,WT1pKTS,0.9999999999951577
GATA4,AMH,0.06194864684168127
GATA4,CBX2,0.06468936751122611
GATA4,CTNNB1,0.05201700599827237
GATA4,DHH,0.10443824926979826
GATA4,DKK1,0.037110954856597524
GATA4,DMRT1,0.1190412866813805
GATA4,FGF9,0.0872631959645982
GATA4,FOXL2,0.0628342571100752
GATA4,NR0B1,0.06718545720635061
GATA4,NR5A1,0.07997881359200507
GATA4,PGD2,0.07726289657093881
GATA4,RSPO1,0.02232699261631404
GATA4,SOX9,0.0696905446452112
GATA4,SRY,0.0860446600503873
GATA4,UGR,0.11396112046880932
GATA4,WNT4,0.08160441530807841
GATA4,WT1mKTS,0.3962715885652608
GATA4,WT1pKTS,0.3561072520978871
NR0B1,AMH,0.20192450170559234
NR0B1,CBX2,0.04573760106228573
NR0B1,CTNNB1,0.1122199345962234
NR0B1,DHH,0.17185095725975133
NR0B1,DKK1,0.033945234143693055
NR0B1,DMRT1,0.04791708893985864
NR0B1,FGF9,0.1470634535499883
NR0B1,FOXL2,0.03852119838387272
NR0B1,GATA4,0.04058008995036877
NR0B1,NR5A1,0.13332752422326685
NR0B1,PGD2,0.12889239950542264
NR0B1,RSPO1,0.18548040785379885
NR0B1,SOX9,0.04525819382646378
NR0B1,SRY,0.09302872563948232
NR0B1,UGR,0.6665085809330901
NR0B1,WNT4,0.528008919660711
