Gene1,Gene2,EdgeWeight
AMH,AMH,0.09999999999991804
AMH,CBX2,0.4555540503412307
AMH,CTNNB1,0.9136233490527355
AMH,DHH,0.9834412158265864
AMH,DKK1,0.9465670215836137
AMH,DMRT1,0.9467193705665354
AMH,FGF9,0.9762738367669103
AMH,FOXL2,0.9174958198512373
AMH,GATA4,0.41392597971311484
AMH,NR0B1,0.978601315604269
AMH,NR5A1,0.43906931031994617
AMH,PGD2,0.9811356878341602
AMH,RSPO1,0.9362326780307602
AMH,SOX9,0.9599746564013815
AMH,SRY,0.9371186400752303
AMH,UGR,0.39924324487878404
AMH,WNT4,0.9538417426573982
AMH,WT1mKTS,0.4551822267400144
AMH,WT1pKTS,0.4504801892971257
CBX2,AMH,0.5136068110285485
CBX2,CBX2,0.09999999999991804
CBX2,CTNNB1,0.5009838839661447
CBX2,DHH,0.5300465358398958
CBX2,DKK1,0.5469297754572413
CBX2,DMRT1,0.5421787124813323
CBX2,FGF9,0.5182233945412259
CBX2,FOXL2,0.5109742218105013
CBX2,GATA4,0.7934837174520728
CBX2,NR0B1,0.48621616695005415
CBX2,NR5A1,0.8446840349505239
CBX2,PGD2,0.5227182997591919
CBX2,RSPO1,0.49835685522134343
CBX2,SOX9,0.5377641765596065
CBX2,SRY,0.489530835382813
CBX2,UGR,0.7968505345822077
CBX2,WNT4,0.4939076771849382
CBX2,WT1mKTS,0.8045459517244882
CBX2,WT1pKTS,0.8090689255869153
CTNNB1,AMH,0.9139094295680384
CTNNB1,CBX2,0.4479402576704932
CTNNB1,CTNNB1,0.09999999999991804
CTNNB1,DHH,0.9183937195455595
CTNNB1,DKK1,0.9558041125473058
CTNNB1,DMRT1,0.9602949822814606
CTNNB1,FGF9,0.9258224794608317
CTNNB1,FOXL2,0.9845159797394933
CTNNB1,GATA4,0.4310309923115962
CTNNB1,NR0B1,0.9418864646563936
CTNNB1,NR5A1,0.48592496093186865
CTNNB1,PGD2,0.9171392916316359
CTNNB1,RSPO1,0.9896487870841659
CTNNB1,SOX9,0.9342879033126712
CTNNB1,SRY,0.9507108944203706
CTNNB1,UGR,0.40184898919818
CTNNB1,WNT4,0.9771134343838483
CTNNB1,WT1mKTS,0.4683099350573363
CTNNB1,WT1pKTS,0.5179796437031842
DHH,AMH,0.9833381220014142
DHH,CBX2,0.47144899522617784
DHH,CTNNB1,0.9179678596885855
DHH,DHH,0.09999999999991804
DHH,DKK1,0.9537193721872668
