Gene1,Gene2,EdgeWeight
SRY,AMH,0.04689369324678986
PGD2,AMH,0.33963774927889145
DKK1,AMH,0.0608185629213294
UGR,AMH,0.026991903577105954
SOX9,AMH,0.09853530876491765
CBX2,AMH,0.033117704114055714
DHH,AMH,0.31497800795406705
DMRT1,AMH,0.05684630836970329
WT1pKTS,AMH,0.019452262792345527
NR5A1,AMH,0.035232637495093484
FGF9,AMH,0.7031674017114005
CTNNB1,AMH,0.02284769125552335
NR0B1,AMH,0.13223641355197258
FOXL2,AMH,0.023113941612380222
RSPO1,AMH,0.04249825461036162
GATA4,AMH,0.002890409460369574
WNT4,AMH,0.06223587701290625
WT1mKTS,AMH,0.03542587115201935
AMH,SRY,0.04856225264062039
PGD2,SRY,0.04890082598268412
DKK1,SRY,0.3467027414553638
UGR,SRY,0.16206101398994707
SOX9,SRY,0.09791900963112785
CBX2,SRY,0.041499106858008665
DHH,SRY,0.05545949601258853
DMRT1,SRY,0.609864823287168
WT1pKTS,SRY,0.13781097175417908
NR5A1,SRY,0.05424100333919558
FGF9,SRY,0.043003040845725024
CTNNB1,SRY,0.10894102872521315
NR0B1,SRY,0.027935131655772237
FOXL2,SRY,0.11404760232240557
RSPO1,SRY,0.03732899871578575
GATA4,SRY,0.03908864829095159
WNT4,SRY,0.04451331864164537
WT1mKTS,SRY,0.047689793417439466
AMH,PGD2,0.2628440824415096
SRY,PGD2,0.04632010609311573
DKK1,PGD2,0.0702426728828492
UGR,PGD2,0.02299354295361686
SOX9,PGD2,0.11203962384803148
CBX2,PGD2,0.041340249736692716
DHH,PGD2,0.4061962031456217
DMRT1,PGD2,0.0631462767709579
WT1pKTS,PGD2,0.026548091005266203
NR5A1,PGD2,0.04923584935127096
FGF9,PGD2,0.722677442575424
CTNNB1,PGD2,0.025984306243321046
NR0B1,PGD2,0.09575999571404104
FOXL2,PGD2,0.02905983547000879
RSPO1,PGD2,0.048609218799756826
GATA4,PGD2,0.0031550424528920787
WNT4,PGD2,0.07235178181647815
