Gene1,Gene2,EdgeWeight
SRY,AMH,0.040407218741710625
PGD2,AMH,0.33963774927889145
DKK1,AMH,0.05919592847866335
UGR,AMH,0.026991903577105954
SOX9,AMH,0.09853530876491765
CBX2,AMH,0.033117704114055714
DHH,AMH,0.31497800795406705
DMRT1,AMH,0.05684630836970329
WT1pKTS,AMH,0.019452262792345527
NR5A1,AMH,0.048559131100952654
FGF9,AMH,0.7031674017114005
CTNNB1,AMH,0.02284769125552335
NR0B1,AMH,0.13223641355197258
FOXL2,AMH,0.026492221459301014
RSPO1,AMH,0.04249825461036162
GATA4,AMH,0.002890409460369574
WNT4,AMH,0.06223587701290625
WT1mKTS,AMH,0.03542587115201935
AMH,SRY,0.042075778135541156
PGD2,SRY,0.05169662465781578
DKK1,SRY,0.3467027414553638
UGR,SRY,0.16206101398994707
SOX9,SRY,0.09791900963112785
CBX2,SRY,0.0380021348634704
DHH,SRY,0.058300262859844014
DMRT1,SRY,0.609864823287168
WT1pKTS,SRY,0.13781097175417908
NR5A1,SRY,0.05424100333919558
FGF9,SRY,0.04948951535080426
CTNNB1,SRY,0.10894102872521315
NR0B1,SRY,0.027935131655772237
FOXL2,SRY,0.11404760232240557
RSPO1,SRY,0.03732899871578575
GATA4,SRY,0.03450678968088621
WNT4,SRY,0.04451331864164537
WT1mKTS,SRY,0.047689793417439466
AMH,PGD2,0.2628440824415096
SRY,PGD2,0.04911590476824739
DKK1,PGD2,0.0702426728828492
UGR,PGD2,0.02299354295361686
SOX9,PGD2,0.11203962384803148
CBX2,PGD2,0.041340249736692716
DHH,PGD2,0.40949181890736136
DMRT1,PGD2,0.05969391265655982
WT1pKTS,PGD2,0.022707197525410734
NR5A1,PGD2,0.03590935574541179
FGF9,PGD2,0.7193818268136843
CTNNB1,PGD2,0.029103116956334826
NR0B1,PGD2,0.09917155436297159
FOXL2,PGD2,0.02905983547000879
RSPO1,PGD2,0.048609218799756826
GATA4,PGD2,0.020118357591832392
WNT4,PGD2,0.07235178181647815
WT1mKTS,PGD2,0.030524799864016336
AMH,DKK1,0.06625408211519851
SRY,DKK1,0.19292995274891817
PGD2,DKK1,0.07962272482672884
UGR,DKK1,0.06220004868867062
SOX9,DKK1,0.18864393721349554
CBX2,DKK1,0.07392302767852735
DHH,DKK1,0.07149306097520193
DMRT1,DKK1,0.9805547303112996
WT1pKTS,DKK1,0.05751245977272391
NR5A1,DKK1,0.014940259963042431
FGF9,DKK1,0.07071968151203019
