Gene1,Gene2,EdgeWeight
AMH,AMH,0.09999999999991804
AMH,CBX2,0.4515569350443692
AMH,CTNNB1,0.9136233490527355
AMH,DHH,0.9834412158265864
AMH,DKK1,0.9465670215836137
AMH,DMRT1,0.9437433648090701
AMH,FGF9,0.9762738367669103
AMH,FOXL2,0.9206680002640152
AMH,GATA4,0.4124499162868081
AMH,NR0B1,0.9770884788909776
AMH,NR5A1,0.4543954681026515
AMH,PGD2,0.9811356878341602
AMH,RSPO1,0.9329271861991647
AMH,SOX9,0.9599746564013815
AMH,SRY,0.9310278872941217
AMH,UGR,0.39924324487878404
AMH,WNT4,0.9538417426573982
AMH,WT1mKTS,0.4252497951956935
AMH,WT1pKTS,0.45391216822306724
CBX2,AMH,0.5096096957316871
CBX2,CBX2,0.09999999999991804
CBX2,CTNNB1,0.4934569613772347
CBX2,DHH,0.5300465358398958
CBX2,DKK1,0.542863192818873
CBX2,DMRT1,0.5462452951197007
CBX2,FGF9,0.5239557232500615
CBX2,FOXL2,0.520606827770964
CBX2,GATA4,0.8020420434350712
CBX2,NR0B1,0.48621616695005415
CBX2,NR5A1,0.8446840349505239
CBX2,PGD2,0.5162975899809387
CBX2,RSPO1,0.49835685522134343
CBX2,SOX9,0.5377641765596065
CBX2,SRY,0.489530835382813
CBX2,UGR,0.7968505345822077
CBX2,WNT4,0.4939076771849382
CBX2,WT1mKTS,0.8057006979394196
CBX2,WT1pKTS,0.8165958481758253
CTNNB1,AMH,0.9139094295680384
CTNNB1,CBX2,0.4404133350815833
CTNNB1,CTNNB1,0.09999999999991804
CTNNB1,DHH,0.9215491402089102
CTNNB1,DKK1,0.9558041125473058
CTNNB1,DMRT1,0.9602949822814606
CTNNB1,FGF9,0.919738518030202
CTNNB1,FOXL2,0.9845159797394933
CTNNB1,GATA4,0.4118309026449759
CTNNB1,NR0B1,0.9418864646563936
CTNNB1,NR5A1,0.48592496093186865
CTNNB1,PGD2,0.9232232530622656
CTNNB1,RSPO1,0.9896487870841659
