Gene1,Gene2,EdgeWeight
AMH,AMH,0.09999999999991804
AMH,CBX2,0.2575755610437416
AMH,CTNNB1,0.21601784375205949
AMH,DHH,0.44308827870183165
AMH,DKK1,0.2689059607027664
AMH,DMRT1,0.3173415022984823
AMH,FGF9,0.4045380303903743
AMH,FOXL2,0.20096828484144108
AMH,GATA4,0.27779357579004016
AMH,NR0B1,0.4005711547931265
AMH,NR5A1,0.3038362467230976
AMH,PGD2,0.42241977757435023
AMH,RSPO1,0.2573645908723572
AMH,SOX9,0.33100232603634916
AMH,SRY,0.24976077053553375
AMH,UGR,0.3077097623127218
AMH,WNT4,0.2770911322228339
AMH,WT1mKTS,0.24729642454431222
AMH,WT1pKTS,0.2737042538791744
CBX2,AMH,0.2904613654703719
CBX2,CBX2,0.09999999999991804
CBX2,CTNNB1,0.31663201741263575
CBX2,DHH,0.3207143604139591
CBX2,DKK1,0.34606744499753866
CBX2,DMRT1,0.36903747652595736
CBX2,FGF9,0.3321224968536743
CBX2,FOXL2,0.3270620976669666
CBX2,GATA4,0.31163771076429775
CBX2,NR0B1,0.2751708394134546
CBX2,NR5A1,0.38334582400798967
CBX2,PGD2,0.3068732160685016
CBX2,RSPO1,0.3186342127409057
CBX2,SOX9,0.29068417434336613
CBX2,SRY,0.29063915704418525
CBX2,UGR,0.4301661140385259
CBX2,WNT4,0.2901845525443727
CBX2,WT1mKTS,0.2811479643385343
CBX2,WT1pKTS,0.3649764355905793
CTNNB1,AMH,0.3041123233404872
CTNNB1,CBX2,0.3948362675670641
CTNNB1,CTNNB1,0.09999999999991804
CTNNB1,DHH,0.2554335380448529
CTNNB1,DKK1,0.5213593585438023
CTNNB1,DMRT1,0.4904234943832386
CTNNB1,FGF9,0.24419635308701332
CTNNB1,FOXL2,0.5004465811849846
CTNNB1,GATA4,0.2594083207665445
CTNNB1,NR0B1,0.30392075534120067
CTNNB1,NR5A1,0.3826263537673021
CTNNB1,PGD2,0.32041455377080613
CTNNB1,RSPO1,0.5383439658292035
CTNNB1,SOX9,0.3518744081456606
CTNNB1,SRY,0.3595713315954529
CTNNB1,UGR,0.35327891213845275
CTNNB1,WNT4,0.35352309553631306
CTNNB1,WT1mKTS,0.3085935658595449
CTNNB1,WT1pKTS,0.35226150361329844
DHH,AMH,0.39304899157354756
DHH,CBX2,0.2543033152955923
DHH,CTNNB1,0.24757168785439015
DHH,DHH,0.09999999999991804
DHH,DKK1,0.280677989468177
DHH,DMRT1,0.2960844213481415
DHH,FGF9,0.39192917044708486
DHH,FOXL2,0.23105128610588482
DHH,GATA4,0.2622239122142659
DHH,NR0B1,0.3739293108218122
DHH,NR5A1,0.3112336006232623
DHH,PGD2,0.49627083868411537
DHH,RSPO1,0.2757021057436116
DHH,SOX9,0.3958196048724191
DHH,SRY,0.2695973209675271
DHH,UGR,0.2527614986094729
DHH,WNT4,0.27872729598822127
DHH,WT1mKTS,0.281050477984956
DHH,WT1pKTS,0.2855114143171626
DKK1,AMH,0.2816492074980401
DKK1,CBX2,0.3834907230214901
DKK1,CTNNB1,0.4331948104360436
DKK1,DHH,0.28938711576696774
DKK1,DKK1,0.09999999999991804
DKK1,DMRT1,0.6808001933529256
DKK1,FGF9,0.3234942996731802
DKK1,FOXL2,0.3992680727649433
DKK1,GATA4,0.2879955547749643
DKK1,NR0B1,0.25953632919074404
DKK1,NR5A1,0.25980885813540583
DKK1,PGD2,0.3142138656421076
DKK1,RSPO1,0.3382912968205702
DKK1,SOX9,0.4975493150289665
DKK1,SRY,0.5730325180529829
DKK1,UGR,0.34824331047307333
DKK1,WNT4,0.4123310988584288
DKK1,WT1mKTS,0.2804037045835424
DKK1,WT1pKTS,0.3098376740219058
