Gene1,Gene2,EdgeWeight
AMH,CBX2,0.030361041629386593
AMH,CTNNB1,0.03226260730495322
AMH,DHH,0.6413753457423375
AMH,DKK1,0.19506242939125457
AMH,DMRT1,0.12883862396599632
AMH,FGF9,0.5968770851153512
AMH,FOXL2,0.06718118940814288
AMH,GATA4,0.11109725154044814
AMH,NR0B1,0.189904202402148
AMH,NR5A1,0.0763337791421149
AMH,PGD2,0.48943508990209017
AMH,RSPO1,0.04188612042878656
AMH,SOX9,0.18499412069771867
AMH,SRY,0.06630648403913675
AMH,UGR,0.04216390486257197
AMH,WNT4,0.06718260179067435
AMH,WT1mKTS,0.035948185059321715
AMH,WT1pKTS,0.032832138393728325
CBX2,AMH,0.048491972768632347
CBX2,CTNNB1,0.36703329058643147
CBX2,DHH,0.07396020913590522
CBX2,DKK1,0.6757144762013516
CBX2,DMRT1,0.5324175235278421
CBX2,FGF9,0.07349048759021803
CBX2,FOXL2,0.08091276906283824
CBX2,GATA4,0.07379630969642269
CBX2,NR0B1,0.030584796072847392
CBX2,NR5A1,0.33464649952815484
CBX2,PGD2,0.05260106359518904
CBX2,RSPO1,0.3138948145610251
CBX2,SOX9,0.1079363773087719
CBX2,SRY,0.07343285481685038
CBX2,UGR,0.18022424115774244
CBX2,WNT4,0.024366583867038685
CBX2,WT1mKTS,0.05643723691323896
CBX2,WT1pKTS,0.05074999066893757
CTNNB1,AMH,0.044257452366077296
CTNNB1,CBX2,0.6321892400151979
CTNNB1,DHH,0.05075653700937631
CTNNB1,DKK1,0.0987718963337571
CTNNB1,DMRT1,0.09749820260508824
CTNNB1,FGF9,0.06314019770007981
CTNNB1,FOXL2,0.24182587900863953
CTNNB1,GATA4,0.06406390405068761
CTNNB1,NR0B1,0.11103396378731938
CTNNB1,NR5A1,0.3521660181616847
CTNNB1,PGD2,0.03530964880066353
CTNNB1,RSPO1,0.581415056814917
CTNNB1,SOX9,0.08474604696063093
CTNNB1,SRY,0.0969652099481731
CTNNB1,UGR,0.14740618897268837
CTNNB1,WNT4,0.35083752499279974
CTNNB1,WT1mKTS,0.06957469461604898
CTNNB1,WT1pKTS,0.21428524507560215
DHH,AMH,0.7332840519164489
DHH,CBX2,0.07445079362766446
DHH,CTNNB1,0.04333379243260537
DHH,DKK1,0.12092446257559829
DHH,DMRT1,0.11763315157523754
DHH,FGF9,0.8833643411044664
DHH,FOXL2,0.025656363218470625
DHH,GATA4,0.10247345989707839
DHH,NR0B1,0.16890712110780715
DHH,NR5A1,0.05383982170807526
DHH,PGD2,0.5592035361565214
DHH,RSPO1,0.04643582615005146
DHH,SOX9,0.2882076394747102
DHH,SRY,0.0708178335977955
DHH,UGR,0.03092371233870956
DHH,WNT4,0.10886831765644368
DHH,WT1mKTS,0.0478431930887667
DHH,WT1pKTS,0.03276660734587645
DKK1,AMH,0.14252202811460174
DKK1,CBX2,0.7866677437353662
DKK1,CTNNB1,0.11288184218091327
DKK1,DHH,0.18191317908256333
DKK1,DMRT1,0.6733397262747328
DKK1,FGF9,0.17307505962930692
DKK1,FOXL2,0.06285062440410585
DKK1,GATA4,0.10866285901586976
DKK1,NR0B1,0.04485943545842196
DKK1,NR5A1,0.04859142923681799
DKK1,PGD2,0.1449411964874499
DKK1,RSPO1,0.06158367755372798
DKK1,SOX9,0.15120145114749306
DKK1,SRY,0.18378010600519118
DKK1,UGR,0.2952431099258359
DKK1,WNT4,0.07794570973034698
DKK1,WT1mKTS,0.09724860248566848
DKK1,WT1pKTS,0.09281605011990753
DMRT1,AMH,0.13509609343368073
DMRT1,CBX2,0.583161084895846
DMRT1,CTNNB1,0.10523602032654404
DMRT1,DHH,0.17100694004122402
DMRT1,DKK1,0.8296639007969554
DMRT1,FGF9,0.21084703467781313
DMRT1,FOXL2,0.09445904580805406
DMRT1,GATA4,0.07705521368145449
DMRT1,NR0B1,0.03378198511772103
DMRT1,NR5A1,0.05700571931001622
DMRT1,PGD2,0.161777978951487
DMRT1,RSPO1,0.06293735309707743
DMRT1,SOX9,0.16584074512122005
DMRT1,SRY,0.25263383147505525
DMRT1,UGR,0.3379944375679046
DMRT1,WNT4,0.11232094535147387
DMRT1,WT1mKTS,0.10625454221556203
DMRT1,WT1pKTS,0.07295507754944161
FGF9,AMH,0.5332795369669323
FGF9,CBX2,0.051176852832159905
FGF9,CTNNB1,0.04509734453211405
FGF9,DHH,0.7311860865142259
FGF9,DKK1,0.11262577462926403
FGF9,DMRT1,0.11588078199375229
FGF9,FOXL2,0.02608808795678875
FGF9,GATA4,0.100386487188756
FGF9,NR0B1,0.12950851562998691
FGF9,NR5A1,0.06549455330129059
FGF9,PGD2,0.4016207680086775
FGF9,RSPO1,0.06525359900044633
FGF9,SOX9,0.16095614733015934
FGF9,SRY,0.09264215107761745
FGF9,UGR,0.04737925765444413
FGF9,WNT4,0.09772766856833337
FGF9,WT1mKTS,0.13365878972037298
FGF9,WT1pKTS,0.033052800222341513
FOXL2,AMH,0.0706644522774535
FOXL2,CBX2,0.10190318568711135
FOXL2,CTNNB1,0.14934167979531793
FOXL2,DHH,0.053478531182686403
FOXL2,DKK1,0.08030730580276128
FOXL2,DMRT1,0.08579031282797803
FOXL2,FGF9,0.03759265807548718
FOXL2,GATA4,0.05592280527509541
FOXL2,NR0B1,0.05361515559593971
FOXL2,NR5A1,0.23669353425952988
FOXL2,PGD2,0.05654325265081303
FOXL2,RSPO1,0.1425007217490149
FOXL2,SOX9,0.06037318018487993
FOXL2,SRY,0.18392071379760883
FOXL2,UGR,0.04550876086715319
FOXL2,WNT4,0.09616534539794208
FOXL2,WT1mKTS,0.07060984938132805
FOXL2,WT1pKTS,0.9999999999951609
GATA4,AMH,0.06413557563020576
GATA4,CBX2,0.06748540969329639
GATA4,CTNNB1,0.05422694794336019
GATA4,DHH,0.08049351671588342
GATA4,DKK1,0.07960763966797973
GATA4,DMRT1,0.10869852988602066
GATA4,FGF9,0.0900544215964015
GATA4,FOXL2,0.0644399022118842
GATA4,NR0B1,0.07752153615326811
GATA4,NR5A1,0.07105882808378283
GATA4,PGD2,0.07947283851602663
GATA4,RSPO1,0.024513921404838525
GATA4,SOX9,0.09357984526941167
GATA4,SRY,0.06880455133644522
GATA4,UGR,0.11379193982966444
GATA4,WNT4,0.09179953243947632
GATA4,WT1mKTS,0.3946732768649306
GATA4,WT1pKTS,0.33867833253245766
NR0B1,AMH,0.20244853949740804
NR0B1,CBX2,0.04435862869364695
NR0B1,CTNNB1,0.11263355788734573
NR0B1,DHH,0.16901085633019464
NR0B1,DKK1,0.03585729578379015
NR0B1,DMRT1,0.04537091643049302
NR0B1,FGF9,0.14149780876089035
NR0B1,FOXL2,0.03926415538724673
NR0B1,GATA4,0.050916168897286264
NR0B1,NR5A1,0.13311873655702794
NR0B1,PGD2,0.13474397428203688
NR0B1,RSPO1,0.18348605757125352
NR0B1,SOX9,0.04439463629250597
NR0B1,SRY,0.09497395576097475
NR0B1,UGR,0.6713595670413031
NR0B1,WNT4,0.5304348333732803
NR0B1,WT1mKTS,0.026817185318622462
NR0B1,WT1pKTS,0.04152744999649379
NR5A1,AMH,0.08418474610753596
NR5A1,CBX2,0.31626091671403683
NR5A1,CTNNB1,0.2470133039315127
NR5A1,DHH,0.06145513288686369
NR5A1,DKK1,0.050668092789991674
